zipCode,Average_Income_Per_Citizen
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5660,18264.11573071429
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5680,19198.47225709516
5620,20110.411247905457
5620,20110.411247905457
5620,20110.411247905457
5621,20110.411247905457
5621,20110.411247905457
5380,20110.411247905457
5620,20110.411247905457
5621,20110.411247905457
5620,20110.411247905457
5620,20110.411247905457
5620,20110.411247905457
5621,20110.411247905457
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5600,19934.96911523292
5651,22169.19235351669
5650,22169.19235351669
5650,22169.19235351669
4890,22169.19235351669
5650,22169.19235351669
5650,22169.19235351669
5650,22169.19235351669
5651,22169.19235351669
5651,22169.19235351669
5650,22169.19235351669
5651,22169.19235351669
5651,22169.19235351669
5651,22169.19235351669
5651,22169.19235351669
5650,22169.19235351669
5650,22169.19235351669
5650,22169.19235351669
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
5670,18853.416581560283
